Time,HeartRate,Cadence
2023-10-01 00:27:23,150,172
2023-10-01 00:27:24,150,172
2023-10-01 00:27:25,160,175
2023-10-01 00:27:26,147,173
2023-10-01 00:27:27,160,176
2023-10-01 00:27:28,145,176
2023-10-01 00:27:29,151,176
2023-10-01 00:27:30,151,175
2023-10-01 00:27:31,162,177
2023-10-01 00:27:32,158,175
2023-10-01 00:27:33,161,175
2023-10-01 00:27:34,152,172
2023-10-01 00:27:35,151,174
2023-10-01 00:27:36,158,174
2023-10-01 00:27:37,152,173
2023-10-01 00:27:38,150,175
2023-10-01 00:27:39,156,177
2023-10-01 00:27:40,164,176
2023-10-01 00:27:41,148,174
2023-10-01 00:27:42,160,177
2023-10-01 00:27:43,155,172
2023-10-01 00:27:44,146,174
2023-10-01 00:27:45,159,177
2023-10-01 00:27:46,146,172
2023-10-01 00:27:47,157,177
2023-10-01 00:27:48,156,177
2023-10-01 00:27:49,148,174
2023-10-01 00:27:50,154,177
2023-10-01 00:27:51,152,177
2023-10-01 00:27:52,145,172
2023-10-01 00:27:53,151,176
2023-10-01 00:27:54,151,175
2023-10-01 00:27:55,156,172
2023-10-01 00:27:56,151,177
2023-10-01 00:27:57,164,172
2023-10-01 00:27:58,161,177
2023-10-01 00:27:59,158,176
2023-10-01 00:28:00,164,176
2023-10-01 00:28:01,157,176
2023-10-01 00:28:02,149,175
2023-10-01 00:28:03,157,174
2023-10-01 00:28:04,145,176
2023-10-01 00:28:05,164,173
2023-10-01 00:28:06,147,174
2023-10-01 00:28:07,145,174
2023-10-01 00:28:08,153,174
2023-10-01 00:28:09,145,177
2023-10-01 00:28:10,159,175
2023-10-01 00:28:11,161,174
2023-10-01 00:28:12,163,172
2023-10-01 00:28:13,157,176
2023-10-01 00:28:14,157,175
2023-10-01 00:28:15,159,174
2023-10-01 00:28:16,147,173
2023-10-01 00:28:17,157,176
2023-10-01 00:28:18,146,176
2023-10-01 00:28:19,151,174
2023-10-01 00:28:20,153,172
2023-10-01 00:28:21,162,175
2023-10-01 00:28:22,161,175
2023-10-01 00:28:23,153,177
2023-10-01 00:28:24,148,177
2023-10-01 00:28:25,148,175
2023-10-01 00:28:26,159,177
2023-10-01 00:28:27,153,174
2023-10-01 00:28:28,149,176
2023-10-01 00:28:29,163,173
2023-10-01 00:28:30,162,175
2023-10-01 00:28:31,156,174
2023-10-01 00:28:32,147,176
2023-10-01 00:28:33,159,175
2023-10-01 00:28:34,157,176
2023-10-01 00:28:35,163,176
2023-10-01 00:28:36,148,177
2023-10-01 00:28:37,154,176
2023-10-01 00:28:38,164,174
2023-10-01 00:28:39,155,175
2023-10-01 00:28:40,157,174
2023-10-01 00:28:41,151,172
2023-10-01 00:28:42,164,173
2023-10-01 00:28:43,154,173
2023-10-01 00:28:44,150,172
2023-10-01 00:28:45,159,174
2023-10-01 00:28:46,151,172
2023-10-01 00:28:47,160,174
2023-10-01 00:28:48,151,175
2023-10-01 00:28:49,158,173
2023-10-01 00:28:50,160,173
2023-10-01 00:28:51,146,173
2023-10-01 00:28:52,160,173
2023-10-01 00:28:53,148,174
2023-10-01 00:28:54,162,173
2023-10-01 00:28:55,149,173
2023-10-01 00:28:56,154,173
2023-10-01 00:28:57,145,177
2023-10-01 00:28:58,152,173
2023-10-01 00:28:59,152,174
2023-10-01 00:29:00,160,173
2023-10-01 00:29:01,146,177
2023-10-01 00:29:02,155,172
2023-10-01 00:29:03,153,176
2023-10-01 00:29:04,150,174
2023-10-01 00:29:05,162,175
2023-10-01 00:29:06,146,175
2023-10-01 00:29:07,163,177
2023-10-01 00:29:08,154,174
2023-10-01 00:29:09,162,175
2023-10-01 00:29:10,156,172
2023-10-01 00:29:11,148,177
2023-10-01 00:29:12,146,177
2023-10-01 00:29:13,164,177
2023-10-01 00:29:14,156,177
2023-10-01 00:29:15,149,173
2023-10-01 00:29:16,162,175
2023-10-01 00:29:17,159,174
2023-10-01 00:29:18,164,173
2023-10-01 00:29:19,153,176
2023-10-01 00:29:20,151,177
2023-10-01 00:29:21,149,173
2023-10-01 00:29:22,145,174
2023-10-01 00:29:23,164,176
2023-10-01 00:29:24,160,172
2023-10-01 00:29:25,164,173
2023-10-01 00:29:26,146,176
2023-10-01 00:29:27,149,175
2023-10-01 00:29:28,155,175
2023-10-01 00:29:29,155,175
2023-10-01 00:29:30,146,176
2023-10-01 00:29:31,157,172
2023-10-01 00:29:32,147,172
2023-10-01 00:29:33,151,176
2023-10-01 00:29:34,145,173
2023-10-01 00:29:35,146,174
2023-10-01 00:29:36,146,175
2023-10-01 00:29:37,162,177
2023-10-01 00:29:38,157,174
2023-10-01 00:29:39,162,172
2023-10-01 00:29:40,161,176
2023-10-01 00:29:41,147,173
2023-10-01 00:29:42,150,177
2023-10-01 00:29:43,154,175
2023-10-01 00:29:44,154,174
2023-10-01 00:29:45,162,175
2023-10-01 00:29:46,145,173
2023-10-01 00:29:47,147,177
2023-10-01 00:29:48,146,173
2023-10-01 00:29:49,161,176
2023-10-01 00:29:50,149,173
2023-10-01 00:29:51,150,172
2023-10-01 00:29:52,163,173
2023-10-01 00:29:53,153,174
2023-10-01 00:29:54,161,176
2023-10-01 00:29:55,155,177
2023-10-01 00:29:56,157,173
2023-10-01 00:29:57,146,177
2023-10-01 00:29:58,157,175
2023-10-01 00:29:59,157,174
2023-10-01 00:30:00,146,173
2023-10-01 00:30:01,156,174
2023-10-01 00:30:02,162,176
2023-10-01 00:30:03,147,174
2023-10-01 00:30:04,153,177
2023-10-01 00:30:05,146,177
2023-10-01 00:30:06,162,175
2023-10-01 00:30:07,148,175
2023-10-01 00:30:08,152,176
2023-10-01 00:30:09,146,174
2023-10-01 00:30:10,157,174
2023-10-01 00:30:11,151,172
2023-10-01 00:30:12,162,172
2023-10-01 00:30:13,154,173
2023-10-01 00:30:14,161,177
2023-10-01 00:30:15,154,175
2023-10-01 00:30:16,150,177
2023-10-01 00:30:17,152,176
2023-10-01 00:30:18,150,175
2023-10-01 00:30:19,154,176
2023-10-01 00:30:20,161,177
2023-10-01 00:30:21,164,176
2023-10-01 00:30:22,145,176
2023-10-01 00:30:23,156,172
2023-10-01 00:30:24,154,172
2023-10-01 00:30:25,148,174
2023-10-01 00:30:26,152,173
2023-10-01 00:30:27,148,176
2023-10-01 00:30:28,162,173
2023-10-01 00:30:29,149,174
2023-10-01 00:30:30,150,177
2023-10-01 00:30:31,161,172
2023-10-01 00:30:32,145,175
2023-10-01 00:30:33,153,176
2023-10-01 00:30:34,155,172
2023-10-01 00:30:35,153,172
2023-10-01 00:30:36,164,175
2023-10-01 00:30:37,151,177
2023-10-01 00:30:38,148,177
2023-10-01 00:30:39,159,176
2023-10-01 00:30:40,148,172
2023-10-01 00:30:41,158,174
2023-10-01 00:30:42,152,173
2023-10-01 00:30:43,158,176
2023-10-01 00:30:44,157,172
2023-10-01 00:30:45,151,173
2023-10-01 00:30:46,161,176
2023-10-01 00:30:47,155,174
2023-10-01 00:30:48,160,176
2023-10-01 00:30:49,150,177
2023-10-01 00:30:50,151,174
2023-10-01 00:30:51,163,175
2023-10-01 00:30:52,154,177
2023-10-01 00:30:53,150,173
2023-10-01 00:30:54,146,175
2023-10-01 00:30:55,148,172
2023-10-01 00:30:56,156,173
2023-10-01 00:30:57,156,172
2023-10-01 00:30:58,159,173
2023-10-01 00:30:59,149,176
2023-10-01 00:31:00,145,177
2023-10-01 00:31:01,150,173
2023-10-01 00:31:02,147,174
2023-10-01 00:31:03,145,176
2023-10-01 00:31:04,155,176
2023-10-01 00:31:05,158,172
2023-10-01 00:31:06,156,177
2023-10-01 00:31:07,148,173
2023-10-01 00:31:08,156,176
2023-10-01 00:31:09,149,174
2023-10-01 00:31:10,157,176
2023-10-01 00:31:11,148,173
2023-10-01 00:31:12,151,176
2023-10-01 00:31:13,157,176
2023-10-01 00:31:14,164,172
2023-10-01 00:31:15,149,176
2023-10-01 00:31:16,148,173
2023-10-01 00:31:17,154,176
2023-10-01 00:31:18,148,176
2023-10-01 00:31:19,147,174
2023-10-01 00:31:20,159,176
2023-10-01 00:31:21,156,175
2023-10-01 00:31:22,149,176
2023-10-01 00:31:23,151,175
2023-10-01 00:31:24,152,176
2023-10-01 00:31:25,157,173
2023-10-01 00:31:26,154,176
2023-10-01 00:31:27,156,173
2023-10-01 00:31:28,160,176
2023-10-01 00:31:29,148,176
2023-10-01 00:31:30,146,172
2023-10-01 00:31:31,153,175
2023-10-01 00:31:32,158,172
2023-10-01 00:31:33,161,172
2023-10-01 00:31:34,150,176
2023-10-01 00:31:35,158,177
2023-10-01 00:31:36,164,177
2023-10-01 00:31:37,156,177
2023-10-01 00:31:38,156,176
2023-10-01 00:31:39,162,172
2023-10-01 00:31:40,154,174
2023-10-01 00:31:41,162,176
2023-10-01 00:31:42,150,177
2023-10-01 00:31:43,145,175
2023-10-01 00:31:44,157,177
2023-10-01 00:31:45,158,174
2023-10-01 00:31:46,145,173
2023-10-01 00:31:47,155,173
2023-10-01 00:31:48,153,176
2023-10-01 00:31:49,145,176
2023-10-01 00:31:50,160,172
2023-10-01 00:31:51,151,172
2023-10-01 00:31:52,160,173
2023-10-01 00:31:53,151,173
2023-10-01 00:31:54,162,175
2023-10-01 00:31:55,157,173
2023-10-01 00:31:56,161,173
2023-10-01 00:31:57,150,176
2023-10-01 00:31:58,145,173
2023-10-01 00:31:59,145,176
2023-10-01 00:32:00,164,177
2023-10-01 00:32:01,158,176
2023-10-01 00:32:02,146,177
2023-10-01 00:32:03,148,176
2023-10-01 00:32:04,160,175
2023-10-01 00:32:05,145,172
2023-10-01 00:32:06,147,174
2023-10-01 00:32:07,151,177
2023-10-01 00:32:08,155,176
2023-10-01 00:32:09,145,172
2023-10-01 00:32:10,152,174
2023-10-01 00:32:11,161,172
2023-10-01 00:32:12,148,174
2023-10-01 00:32:13,156,173
2023-10-01 00:32:14,161,172
2023-10-01 00:32:15,163,177
2023-10-01 00:32:16,157,173
2023-10-01 00:32:17,157,174
2023-10-01 00:32:18,156,173
2023-10-01 00:32:19,161,172
2023-10-01 00:32:20,164,174
2023-10-01 00:32:21,152,176
2023-10-01 00:32:22,164,174
2023-10-01 00:32:23,160,176
2023-10-01 00:32:24,154,176
2023-10-01 00:32:25,156,174
2023-10-01 00:32:26,149,175
2023-10-01 00:32:27,151,174
2023-10-01 00:32:28,153,173
2023-10-01 00:32:29,156,174
2023-10-01 00:32:30,164,176
2023-10-01 00:32:31,157,172
2023-10-01 00:32:32,149,174
2023-10-01 00:32:33,158,174
2023-10-01 00:32:34,163,176
2023-10-01 00:32:35,160,174
2023-10-01 00:32:36,164,174
2023-10-01 00:32:37,150,176
2023-10-01 00:32:38,164,177
2023-10-01 00:32:39,156,175
2023-10-01 00:32:40,150,173
2023-10-01 00:32:41,149,174
2023-10-01 00:32:42,147,173
2023-10-01 00:32:43,150,177
2023-10-01 00:32:44,147,173
2023-10-01 00:32:45,153,173
2023-10-01 00:32:46,149,172
2023-10-01 00:32:47,156,175
2023-10-01 00:32:48,164,173
2023-10-01 00:32:49,149,174
2023-10-01 00:32:50,153,175
2023-10-01 00:32:51,152,176
2023-10-01 00:32:52,157,173
2023-10-01 00:32:53,154,174
2023-10-01 00:32:54,148,174
2023-10-01 00:32:55,157,177
2023-10-01 00:32:56,148,177
2023-10-01 00:32:57,154,177
2023-10-01 00:32:58,157,173
2023-10-01 00:32:59,151,173
2023-10-01 00:33:00,151,175
2023-10-01 00:33:01,160,177
2023-10-01 00:33:02,146,176
2023-10-01 00:33:03,147,175
2023-10-01 00:33:04,145,175
2023-10-01 00:33:05,145,177
2023-10-01 00:33:06,157,172
2023-10-01 00:33:07,154,175
2023-10-01 00:33:08,153,177
2023-10-01 00:33:09,157,174
2023-10-01 00:33:10,153,175
2023-10-01 00:33:11,158,175
2023-10-01 00:33:12,149,173
2023-10-01 00:33:13,149,176
2023-10-01 00:33:14,151,177
2023-10-01 00:33:15,164,177
2023-10-01 00:33:16,153,172
2023-10-01 00:33:17,152,174
2023-10-01 00:33:18,157,177
2023-10-01 00:33:19,155,175
2023-10-01 00:33:20,147,175
2023-10-01 00:33:21,147,177
2023-10-01 00:33:22,156,175
2023-10-01 00:33:23,157,174
2023-10-01 00:33:24,159,174
2023-10-01 00:33:25,155,172
2023-10-01 00:33:26,160,177
2023-10-01 00:33:27,161,176
2023-10-01 00:33:28,159,172
2023-10-01 00:33:29,159,173
2023-10-01 00:33:30,160,175
2023-10-01 00:33:31,149,177
2023-10-01 00:33:32,161,173
2023-10-01 00:33:33,151,175
2023-10-01 00:33:34,149,174
2023-10-01 00:33:35,156,173
2023-10-01 00:33:36,146,176
2023-10-01 00:33:37,151,172
2023-10-01 00:33:38,162,173
2023-10-01 00:33:39,161,174
2023-10-01 00:33:40,152,177
2023-10-01 00:33:41,151,177
2023-10-01 00:33:42,147,174
2023-10-01 00:33:43,155,176
2023-10-01 00:33:44,151,174
2023-10-01 00:33:45,158,175
2023-10-01 00:33:46,160,177
2023-10-01 00:33:47,152,172
2023-10-01 00:33:48,160,173
2023-10-01 00:33:49,164,177
2023-10-01 00:33:50,158,173
2023-10-01 00:33:51,162,172
2023-10-01 00:33:52,150,172
2023-10-01 00:33:53,148,177
2023-10-01 00:33:54,160,172
2023-10-01 00:33:55,147,174
2023-10-01 00:33:56,163,177
2023-10-01 00:33:57,162,174
2023-10-01 00:33:58,164,177
2023-10-01 00:33:59,152,177
2023-10-01 00:34:00,159,176
2023-10-01 00:34:01,157,173
2023-10-01 00:34:02,163,176
2023-10-01 00:34:03,157,173
2023-10-01 00:34:04,150,176
2023-10-01 00:34:05,155,177
2023-10-01 00:34:06,158,175
2023-10-01 00:34:07,162,172
2023-10-01 00:34:08,157,174
2023-10-01 00:34:09,148,173
2023-10-01 00:34:10,147,174
2023-10-01 00:34:11,155,173
2023-10-01 00:34:12,153,176
2023-10-01 00:34:13,159,172
2023-10-01 00:34:14,150,176
2023-10-01 00:34:15,154,175
2023-10-01 00:34:16,151,177
2023-10-01 00:34:17,152,173
2023-10-01 00:34:18,156,172
2023-10-01 00:34:19,157,176
2023-10-01 00:34:20,156,174
2023-10-01 00:34:21,156,174
2023-10-01 00:34:22,154,175
2023-10-01 00:34:23,148,176
2023-10-01 00:34:24,150,174
2023-10-01 00:34:25,158,172
2023-10-01 00:34:26,149,174
2023-10-01 00:34:27,160,174
2023-10-01 00:34:28,164,172
2023-10-01 00:34:29,152,177
2023-10-01 00:34:30,157,172
2023-10-01 00:34:31,150,173
2023-10-01 00:34:32,154,174
2023-10-01 00:34:33,156,172
2023-10-01 00:34:34,161,173
2023-10-01 00:34:35,154,175
2023-10-01 00:34:36,159,176
2023-10-01 00:34:37,149,176
2023-10-01 00:34:38,155,174
2023-10-01 00:34:39,150,175
2023-10-01 00:34:40,149,176
2023-10-01 00:34:41,150,173
2023-10-01 00:34:42,151,177
2023-10-01 00:34:43,151,174
2023-10-01 00:34:44,153,174
2023-10-01 00:34:45,151,176
2023-10-01 00:34:46,159,175
2023-10-01 00:34:47,156,172
2023-10-01 00:34:48,158,173
2023-10-01 00:34:49,159,172
2023-10-01 00:34:50,156,173
2023-10-01 00:34:51,150,172
2023-10-01 00:34:52,149,175
2023-10-01 00:34:53,155,172
2023-10-01 00:34:54,161,173
2023-10-01 00:34:55,159,177
2023-10-01 00:34:56,163,172
2023-10-01 00:34:57,160,176
2023-10-01 00:34:58,146,176
2023-10-01 00:34:59,158,172
2023-10-01 00:35:00,152,177
2023-10-01 00:35:01,158,172
2023-10-01 00:35:02,158,174
2023-10-01 00:35:03,145,174
2023-10-01 00:35:04,148,174
2023-10-01 00:35:05,158,176
2023-10-01 00:35:06,146,174
2023-10-01 00:35:07,152,172
2023-10-01 00:35:08,153,175
2023-10-01 00:35:09,147,172
2023-10-01 00:35:10,150,174
2023-10-01 00:35:11,164,177
2023-10-01 00:35:12,148,173
2023-10-01 00:35:13,150,177
2023-10-01 00:35:14,148,176
2023-10-01 00:35:15,146,174
2023-10-01 00:35:16,151,177
2023-10-01 00:35:17,155,173
2023-10-01 00:35:18,148,173
2023-10-01 00:35:19,148,176
2023-10-01 00:35:20,162,176
2023-10-01 00:35:21,161,177
2023-10-01 00:35:22,149,174
2023-10-01 00:35:23,155,175
2023-10-01 00:35:24,154,174
2023-10-01 00:35:25,150,175
2023-10-01 00:35:26,154,173
2023-10-01 00:35:27,164,176
2023-10-01 00:35:28,151,173
2023-10-01 00:35:29,147,177
2023-10-01 00:35:30,164,174
2023-10-01 00:35:31,162,172
2023-10-01 00:35:32,149,174
2023-10-01 00:35:33,147,177
2023-10-01 00:35:34,164,175
2023-10-01 00:35:35,147,175
2023-10-01 00:35:36,150,174
2023-10-01 00:35:37,156,176
2023-10-01 00:35:38,161,172
2023-10-01 00:35:39,154,174
2023-10-01 00:35:40,161,176
2023-10-01 00:35:41,163,175
2023-10-01 00:35:42,157,174
2023-10-01 00:35:43,153,175
2023-10-01 00:35:44,146,176
2023-10-01 00:35:45,159,172
2023-10-01 00:35:46,161,175
2023-10-01 00:35:47,145,172
2023-10-01 00:35:48,158,173
2023-10-01 00:35:49,148,174
2023-10-01 00:35:50,156,177
2023-10-01 00:35:51,158,177
2023-10-01 00:35:52,164,172
2023-10-01 00:35:53,150,175
2023-10-01 00:35:54,161,172
2023-10-01 00:35:55,153,175
2023-10-01 00:35:56,153,176
2023-10-01 00:35:57,159,174
2023-10-01 00:35:58,159,177
2023-10-01 00:35:59,152,176
2023-10-01 00:36:00,147,177
2023-10-01 00:36:01,145,172
2023-10-01 00:36:02,157,176
2023-10-01 00:36:03,161,177
2023-10-01 00:36:04,161,173
2023-10-01 00:36:05,154,177
2023-10-01 00:36:06,149,173
2023-10-01 00:36:07,155,173
2023-10-01 00:36:08,153,174
2023-10-01 00:36:09,151,172
2023-10-01 00:36:10,154,175
2023-10-01 00:36:11,147,174
2023-10-01 00:36:12,159,174
2023-10-01 00:36:13,146,176
2023-10-01 00:36:14,164,177
2023-10-01 00:36:15,147,174
2023-10-01 00:36:16,149,172
2023-10-01 00:36:17,156,177
2023-10-01 00:36:18,161,177
2023-10-01 00:36:19,145,174
2023-10-01 00:36:20,162,174
2023-10-01 00:36:21,161,176
2023-10-01 00:36:22,147,176
2023-10-01 00:36:23,157,176
2023-10-01 00:36:24,156,175
2023-10-01 00:36:25,152,177
2023-10-01 00:36:26,151,177
2023-10-01 00:36:27,152,175
2023-10-01 00:36:28,163,175
2023-10-01 00:36:29,147,175
2023-10-01 00:36:30,162,175
2023-10-01 00:36:31,164,176
2023-10-01 00:36:32,164,176
2023-10-01 00:36:33,145,172
2023-10-01 00:36:34,145,176
2023-10-01 00:36:35,155,177
2023-10-01 00:36:36,163,174
2023-10-01 00:36:37,159,175
2023-10-01 00:36:38,150,176
2023-10-01 00:36:39,146,174
2023-10-01 00:36:40,146,173
2023-10-01 00:36:41,153,173
2023-10-01 00:36:42,151,172
2023-10-01 00:36:43,158,177
2023-10-01 00:36:44,145,173
2023-10-01 00:36:45,150,175
2023-10-01 00:36:46,148,177
2023-10-01 00:36:47,164,174
2023-10-01 00:36:48,156,177
2023-10-01 00:36:49,159,177
2023-10-01 00:36:50,150,175
2023-10-01 00:36:51,151,175
2023-10-01 00:36:52,156,174
2023-10-01 00:36:53,157,176
2023-10-01 00:36:54,146,173
2023-10-01 00:36:55,163,175
2023-10-01 00:36:56,163,176
2023-10-01 00:36:57,164,177
2023-10-01 00:36:58,148,176
2023-10-01 00:36:59,149,175
2023-10-01 00:37:00,155,174
2023-10-01 00:37:01,155,173
2023-10-01 00:37:02,152,176
2023-10-01 00:37:03,147,172
2023-10-01 00:37:04,163,175
2023-10-01 00:37:05,161,174
2023-10-01 00:37:06,164,176
2023-10-01 00:37:07,159,176
2023-10-01 00:37:08,148,172
2023-10-01 00:37:09,145,174
2023-10-01 00:37:10,153,177
2023-10-01 00:37:11,159,176
2023-10-01 00:37:12,158,175
2023-10-01 00:37:13,148,176
2023-10-01 00:37:14,148,173
2023-10-01 00:37:15,162,175
2023-10-01 00:37:16,148,177
2023-10-01 00:37:17,160,172
2023-10-01 00:37:18,146,173
2023-10-01 00:37:19,148,176
2023-10-01 00:37:20,147,172
2023-10-01 00:37:21,145,174
2023-10-01 00:37:22,159,177
2023-10-01 00:37:23,161,174
2023-10-01 00:37:24,148,176
2023-10-01 00:37:25,148,174
2023-10-01 00:37:26,162,175
2023-10-01 00:37:27,145,172
2023-10-01 00:37:28,162,176
2023-10-01 00:37:29,149,176
2023-10-01 00:37:30,160,174
2023-10-01 00:37:31,159,173
2023-10-01 00:37:32,156,176
2023-10-01 00:37:33,146,177
2023-10-01 00:37:34,158,173
2023-10-01 00:37:35,145,173
2023-10-01 00:37:36,160,174
2023-10-01 00:37:37,150,177
2023-10-01 00:37:38,157,172
2023-10-01 00:37:39,152,175
2023-10-01 00:37:40,154,174
2023-10-01 00:37:41,146,176
2023-10-01 00:37:42,155,173
2023-10-01 00:37:43,157,176
2023-10-01 00:37:44,161,175
2023-10-01 00:37:45,154,174
2023-10-01 00:37:46,146,175
2023-10-01 00:37:47,150,175
2023-10-01 00:37:48,145,173
2023-10-01 00:37:49,162,176
2023-10-01 00:37:50,151,174
2023-10-01 00:37:51,156,173
2023-10-01 00:37:52,146,176
2023-10-01 00:37:53,149,176
2023-10-01 00:37:54,161,173
2023-10-01 00:37:55,161,177
2023-10-01 00:37:56,150,174
2023-10-01 00:37:57,156,176
2023-10-01 00:37:58,160,172
2023-10-01 00:37:59,149,174
2023-10-01 00:38:00,156,174
2023-10-01 00:38:01,153,177
2023-10-01 00:38:02,159,177
2023-10-01 00:38:03,146,172
2023-10-01 00:38:04,157,174
2023-10-01 00:38:05,153,173
2023-10-01 00:38:06,150,176
2023-10-01 00:38:07,158,174
2023-10-01 00:38:08,157,176
2023-10-01 00:38:09,157,176
2023-10-01 00:38:10,155,175
2023-10-01 00:38:11,160,176
2023-10-01 00:38:12,162,175
2023-10-01 00:38:13,157,175
2023-10-01 00:38:14,149,172
2023-10-01 00:38:15,156,177
2023-10-01 00:38:16,160,172
2023-10-01 00:38:17,158,176
2023-10-01 00:38:18,148,175
2023-10-01 00:38:19,153,172
2023-10-01 00:38:20,155,173
2023-10-01 00:38:21,154,174
2023-10-01 00:38:22,159,174
2023-10-01 00:38:23,152,177
2023-10-01 00:38:24,160,177
2023-10-01 00:38:25,152,176
2023-10-01 00:38:26,151,172
2023-10-01 00:38:27,159,177
2023-10-01 00:38:28,148,173
2023-10-01 00:38:29,161,175
2023-10-01 00:38:30,163,174
2023-10-01 00:38:31,163,177
2023-10-01 00:38:32,161,175
2023-10-01 00:38:33,158,176
2023-10-01 00:38:34,163,175
2023-10-01 00:38:35,153,172
2023-10-01 00:38:36,162,177
2023-10-01 00:38:37,157,175
2023-10-01 00:38:38,154,172
2023-10-01 00:38:39,156,172
2023-10-01 00:38:40,163,177
2023-10-01 00:38:41,162,174
2023-10-01 00:38:42,159,172
2023-10-01 00:38:43,147,177
2023-10-01 00:38:44,151,174
2023-10-01 00:38:45,155,176
2023-10-01 00:38:46,158,175
2023-10-01 00:38:47,157,173
2023-10-01 00:38:48,149,175
2023-10-01 00:38:49,154,172
2023-10-01 00:38:50,161,175
2023-10-01 00:38:51,151,174
2023-10-01 00:38:52,147,172
2023-10-01 00:38:53,157,177
2023-10-01 00:38:54,161,175
2023-10-01 00:38:55,163,173
2023-10-01 00:38:56,160,174
2023-10-01 00:38:57,150,175
2023-10-01 00:38:58,146,173
2023-10-01 00:38:59,164,176
2023-10-01 00:39:00,147,173
2023-10-01 00:39:01,162,173
2023-10-01 00:39:02,149,172
2023-10-01 00:39:03,162,172
2023-10-01 00:39:04,145,172
2023-10-01 00:39:05,162,175
2023-10-01 00:39:06,151,177
2023-10-01 00:39:07,157,173
2023-10-01 00:39:08,151,175
2023-10-01 00:39:09,159,172
2023-10-01 00:39:10,149,174
2023-10-01 00:39:11,156,172
2023-10-01 00:39:12,151,177
2023-10-01 00:39:13,161,175
2023-10-01 00:39:14,151,175
2023-10-01 00:39:15,146,174
2023-10-01 00:39:16,152,172
2023-10-01 00:39:17,151,176
2023-10-01 00:39:18,159,176
2023-10-01 00:39:19,156,174
2023-10-01 00:39:20,157,172
2023-10-01 00:39:21,157,175
2023-10-01 00:39:22,162,175
2023-10-01 00:39:23,157,175
2023-10-01 00:39:24,148,176
2023-10-01 00:39:25,151,177
2023-10-01 00:39:26,150,175
2023-10-01 00:39:27,149,173
2023-10-01 00:39:28,156,174
2023-10-01 00:39:29,160,176
2023-10-01 00:39:30,158,177
2023-10-01 00:39:31,161,172
2023-10-01 00:39:32,162,177
2023-10-01 00:39:33,164,177
2023-10-01 00:39:34,156,173
2023-10-01 00:39:35,148,172
2023-10-01 00:39:36,154,174
2023-10-01 00:39:37,149,175
2023-10-01 00:39:38,152,176
2023-10-01 00:39:39,151,175
2023-10-01 00:39:40,157,176
2023-10-01 00:39:41,158,172
2023-10-01 00:39:42,148,177
2023-10-01 00:39:43,155,175
2023-10-01 00:39:44,164,177
2023-10-01 00:39:45,156,174
2023-10-01 00:39:46,148,174
2023-10-01 00:39:47,164,177
2023-10-01 00:39:48,157,175
2023-10-01 00:39:49,164,172
2023-10-01 00:39:50,155,174
2023-10-01 00:39:51,164,174
2023-10-01 00:39:52,155,175
2023-10-01 00:39:53,159,172
2023-10-01 00:39:54,151,173
2023-10-01 00:39:55,148,174
2023-10-01 00:39:56,160,177
2023-10-01 00:39:57,156,172
2023-10-01 00:39:58,157,172
2023-10-01 00:39:59,159,174
2023-10-01 00:40:00,151,175
2023-10-01 00:40:01,157,176
2023-10-01 00:40:02,152,174
2023-10-01 00:40:03,148,173
2023-10-01 00:40:04,147,172
2023-10-01 00:40:05,154,176
2023-10-01 00:40:06,152,175
2023-10-01 00:40:07,154,172
2023-10-01 00:40:08,148,174
2023-10-01 00:40:09,164,173
2023-10-01 00:40:10,161,177
2023-10-01 00:40:11,147,175
2023-10-01 00:40:12,154,174
2023-10-01 00:40:13,156,177
2023-10-01 00:40:14,161,176
2023-10-01 00:40:15,150,176
2023-10-01 00:40:16,156,172
2023-10-01 00:40:17,150,173
2023-10-01 00:40:18,147,172
2023-10-01 00:40:19,153,174
2023-10-01 00:40:20,156,175
2023-10-01 00:40:21,162,173
2023-10-01 00:40:22,158,177
2023-10-01 00:40:23,164,176
2023-10-01 00:40:24,151,175
2023-10-01 00:40:25,153,175
2023-10-01 00:40:26,162,176
2023-10-01 00:40:27,160,175
2023-10-01 00:40:28,145,173
2023-10-01 00:40:29,157,176
2023-10-01 00:40:30,149,172
2023-10-01 00:40:31,150,175
2023-10-01 00:40:32,158,176
2023-10-01 00:40:33,155,177
2023-10-01 00:40:34,162,172
2023-10-01 00:40:35,153,176
2023-10-01 00:40:36,164,176
2023-10-01 00:40:37,146,177
2023-10-01 00:40:38,152,174
2023-10-01 00:40:39,158,174
2023-10-01 00:40:40,152,176
2023-10-01 00:40:41,151,176
2023-10-01 00:40:42,162,175
2023-10-01 00:40:43,153,172
2023-10-01 00:40:44,147,174
2023-10-01 00:40:45,147,176
2023-10-01 00:40:46,163,172
2023-10-01 00:40:47,149,173
2023-10-01 00:40:48,156,176
2023-10-01 00:40:49,159,176
2023-10-01 00:40:50,157,174
2023-10-01 00:40:51,159,173
2023-10-01 00:40:52,149,175
2023-10-01 00:40:53,153,177
2023-10-01 00:40:54,161,177
2023-10-01 00:40:55,164,177
2023-10-01 00:40:56,151,175
2023-10-01 00:40:57,162,172
2023-10-01 00:40:58,147,174
2023-10-01 00:40:59,162,176
2023-10-01 00:41:00,157,174
2023-10-01 00:41:01,162,174
2023-10-01 00:41:02,161,172
2023-10-01 00:41:03,152,173
2023-10-01 00:41:04,155,173
